conditionA,conditionB,conditionLabel,model,age,sex,risk
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,19,female,0.011583
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,20,female,0.013963
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,21,female,0.015732
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,22,female,0.016672
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,23,female,0.017718
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,24,female,0.025759
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,25,female,0.035686
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,26,female,0.048126
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,27,female,0.062292
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,28,female,0.076137
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,29,female,0.082417
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,30,female,0.086037
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,31,female,0.089473
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,32,female,0.0918
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,33,female,0.094154
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,34,female,0.11002
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,35,female,0.12481
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,36,female,0.13548
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,37,female,0.14738
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,38,female,0.16001
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,39,female,0.15944
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,40,female,0.16
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,41,female,0.16021
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,42,female,0.16124
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,43,female,0.16054
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,44,female,0.1597
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,45,female,0.16063
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,46,female,0.16208
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,47,female,0.16059
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,48,female,0.15944
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,49,female,0.15786
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,50,female,0.15639
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,51,female,0.15682
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,52,female,0.15971
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,53,female,0.1637
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,54,female,0.17284
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,55,female,0.18024
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,56,female,0.1874
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,57,female,0.19379
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,58,female,0.20611
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,59,female,0.21386
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,60,female,0.22149
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,61,female,0.22872
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,62,female,0.23568
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,63,female,0.23636
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,64,female,0.24308
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,65,female,0.24929
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,66,female,0.25689
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,67,female,0.26667
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,68,female,0.27512
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,69,female,0.27476
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,70,female,0.27454
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,71,female,0.27165
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,72,female,0.27102
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,73,female,0.27144
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,74,female,0.27707
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,75,female,0.28452
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,76,female,0.29503
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,77,female,0.29932
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,78,female,0.30452
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,79,female,0.30723
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,80,female,0.30836
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,81,female,0.30876
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,82,female,0.30992
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,83,female,0.30982
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,84,female,0.30757
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,85,female,0.30693
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,86,female,0.30656
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,87,female,0.30538
CKD,CKD,(BB)  CKD-CKD,hospitalisationrisk,88,female,0.30431
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,15,female,0.0092106
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,16,female,0.010371
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,17,female,0.011626
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,18,female,0.014206
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,19,female,0.017053
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,20,female,0.019867
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,21,female,0.022523
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,22,female,0.026805
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,23,female,0.032962
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,24,female,0.041906
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,25,female,0.054325
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,26,female,0.06954
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,27,female,0.083859
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,28,female,0.095988
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,29,female,0.10481
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,30,female,0.10944
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,31,female,0.1109
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,32,female,0.11407
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,33,female,0.11971
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,34,female,0.12746
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,35,female,0.13814
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,36,female,0.1512
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,37,female,0.16094
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,38,female,0.16762
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,39,female,0.17206
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,40,female,0.17369
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,41,female,0.17239
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,42,female,0.17078
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,43,female,0.16891
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,44,female,0.16689
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,45,female,0.16464
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,46,female,0.16265
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,47,female,0.16101
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,48,female,0.15945
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,49,female,0.15822
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,50,female,0.15804
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,51,female,0.15895
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,52,female,0.16196
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,53,female,0.16673
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,54,female,0.17285
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,55,female,0.17966
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,56,female,0.18809
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,57,female,0.19628
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,58,female,0.20453
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,59,female,0.21279
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,60,female,0.22117
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,61,female,0.22722
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,62,female,0.23306
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,63,female,0.23862
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,64,female,0.24426
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,65,female,0.25046
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,66,female,0.25821
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,67,female,0.26455
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,68,female,0.26959
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,69,female,0.27255
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,70,female,0.27342
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,71,female,0.27268
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,72,female,0.27314
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,73,female,0.27514
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,74,female,0.27982
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,75,female,0.28548
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,76,female,0.29209
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,77,female,0.29812
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,78,female,0.30289
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,79,female,0.30564
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,80,female,0.30776
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,81,female,0.30882
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,82,female,0.30889
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,83,female,0.3086
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,84,female,0.30816
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,85,female,0.30725
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,86,female,0.30615
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,87,female,0.3058
CKD,HYP,(BC)  CKD-HYP,hospitalisationrisk,88,female,0.30542
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,15,female,0.016132
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,16,female,0.019571
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,17,female,0.022797
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,18,female,0.027812
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,19,female,0.032194
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,20,female,0.037042
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,21,female,0.040061
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,22,female,0.041388
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,23,female,0.043489
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,24,female,0.064819
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,25,female,0.09314
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,26,female,0.13148
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,27,female,0.16912
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,28,female,0.20479
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,29,female,0.21975
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,30,female,0.22645
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,31,female,0.22443
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,32,female,0.22442
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,33,female,0.22512
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,34,female,0.24873
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,35,female,0.27021
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,36,female,0.2892
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,37,female,0.30828
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,38,female,0.32827
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,39,female,0.32564
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,40,female,0.32371
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,41,female,0.32059
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,42,female,0.31778
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,43,female,0.31367
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,44,female,0.30977
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,45,female,0.30989
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,46,female,0.30974
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,47,female,0.3076
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,48,female,0.30462
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,49,female,0.30154
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,50,female,0.29756
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,51,female,0.29659
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,52,female,0.29849
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,53,female,0.304
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,54,female,0.31412
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,55,female,0.32292
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,56,female,0.33133
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,57,female,0.33915
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,58,female,0.34537
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,59,female,0.34747
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,60,female,0.34941
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,61,female,0.34976
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,62,female,0.34976
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,63,female,0.34939
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,64,female,0.34889
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,65,female,0.34781
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,66,female,0.34944
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,67,female,0.34953
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,68,female,0.34742
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,69,female,0.34236
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,70,female,0.33746
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,71,female,0.3296
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,72,female,0.32549
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,73,female,0.32334
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,74,female,0.32595
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,75,female,0.32842
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,76,female,0.33233
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,77,female,0.3317
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,78,female,0.3321
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,79,female,0.33077
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,80,female,0.32985
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,81,female,0.33
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,82,female,0.33121
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,83,female,0.3311
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,84,female,0.32962
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,85,female,0.32982
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,86,female,0.3303
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,87,female,0.32973
CKD,DM2,(BD)  CKD-DM2,hospitalisationrisk,88,female,0.32969
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,15,female,0.0067621
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,16,female,0.0095924
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,17,female,0.012946
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,18,female,0.017781
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,19,female,0.024278
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,20,female,0.031392
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,21,female,0.036749
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,22,female,0.040141
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,23,female,0.043166
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,24,female,0.053375
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,25,female,0.064849
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,26,female,0.078175
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,27,female,0.093038
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,28,female,0.10779
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,29,female,0.11233
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,30,female,0.11448
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,31,female,0.11574
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,32,female,0.1158
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,33,female,0.11589
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,34,female,0.1267
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,35,female,0.13646
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,36,female,0.14408
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,37,female,0.15304
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,38,female,0.16551
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,39,female,0.16813
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,40,female,0.1722
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,41,female,0.17689
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,42,female,0.18219
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,43,female,0.18361
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,44,female,0.18562
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,45,female,0.18868
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,46,female,0.19219
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,47,female,0.19312
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,48,female,0.19353
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,49,female,0.193
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,50,female,0.19446
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,51,female,0.19634
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,52,female,0.20214
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,53,female,0.20904
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,54,female,0.22445
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,55,female,0.23667
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,56,female,0.24859
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,57,female,0.25727
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,58,female,0.27406
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,59,female,0.28266
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,60,female,0.2911
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,61,female,0.29908
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,62,female,0.30746
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,63,female,0.30866
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,64,female,0.31392
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,65,female,0.31861
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,66,female,0.32445
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,67,female,0.33407
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,68,female,0.34251
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,69,female,0.34377
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,70,female,0.34512
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,71,female,0.34365
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,72,female,0.344
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,73,female,0.34432
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,74,female,0.3504
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,75,female,0.3586
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,76,female,0.37048
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,77,female,0.37527
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,78,female,0.38097
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,79,female,0.38401
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,80,female,0.38526
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,81,female,0.38571
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,82,female,0.39246
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,83,female,0.3978
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,84,female,0.40172
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,85,female,0.40749
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,86,female,0.41204
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,87,female,0.4111
CKD,OBESITY,(BE)  CKD-OBESITY,hospitalisationrisk,88,female,0.41055
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,15,female,0.010892
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,16,female,0.013752
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,17,female,0.016823
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,18,female,0.021953
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,19,female,0.026863
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,20,female,0.032934
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,21,female,0.03736
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,22,female,0.040059
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,23,female,0.043409
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,24,female,0.062836
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,25,female,0.087365
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,26,female,0.11728
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,27,female,0.15152
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,28,female,0.18428
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,29,female,0.19968
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,30,female,0.20821
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,31,female,0.22049
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,32,female,0.22657
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,33,female,0.23271
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,34,female,0.26828
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,35,female,0.29926
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,36,female,0.32079
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,37,female,0.34743
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,38,female,0.37536
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,39,female,0.37449
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,40,female,0.37979
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,41,female,0.38158
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,42,female,0.38736
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,43,female,0.39008
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,44,female,0.39306
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,45,female,0.40038
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,46,female,0.41218
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,47,female,0.41416
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,48,female,0.4167
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,49,female,0.41794
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,50,female,0.41866
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,51,female,0.4179
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,52,female,0.42126
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,53,female,0.42662
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,54,female,0.43867
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,55,female,0.4382
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,56,female,0.43716
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,57,female,0.43675
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,58,female,0.44651
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,59,female,0.45065
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,60,female,0.45931
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,61,female,0.47071
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,62,female,0.48155
CKD,HYL,(BF)  CKD-HYL,hospitalisationrisk,63,female,0.4816
